selected_index,dataset_split,camera,video_file,episode_index,frame_index,timestamp_seconds,source_frame,output_file,selection_reason,notes
351,short,head_left,file-001.mp4,600,56710,1890.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000600_frame056710_t1890333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000600_frame056710_t1890333.jpg,stratified_coverage,hard_score=0.111474; brightness=0.568949; contrast=0.160808; edge_density=0.122656; sharpness=0.003673
352,short,head_left,file-001.mp4,602,57190,1906.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000602_frame057190_t1906333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000602_frame057190_t1906333.jpg,stratified_coverage,hard_score=0.110826; brightness=0.577066; contrast=0.152674; edge_density=0.113750; sharpness=0.003312
353,short,head_left,file-001.mp4,604,57590,1919.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000604_frame057590_t1919667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000604_frame057590_t1919667.jpg,stratified_coverage,hard_score=0.111115; brightness=0.586220; contrast=0.145271; edge_density=0.105625; sharpness=0.003064
354,short,head_left,file-001.mp4,607,57990,1933.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000607_frame057990_t1933000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000607_frame057990_t1933000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118025; brightness=0.583942; contrast=0.156529; edge_density=0.123073; sharpness=0.003656
355,short,head_left,file-001.mp4,607,58070,1935.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000607_frame058070_t1935667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000607_frame058070_t1935667.jpg,stratified_coverage,hard_score=0.114622; brightness=0.579163; contrast=0.154034; edge_density=0.121771; sharpness=0.003396
356,short,head_left,file-001.mp4,609,58550,1951.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000609_frame058550_t1951667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file001_episode000609_frame058550_t1951667.jpg,stratified_coverage,hard_score=0.111151; brightness=0.586307; contrast=0.145366; edge_density=0.105521; sharpness=0.003063
357,short,head_left,file-002.mp4,612,480,16.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000612_frame000480_t016000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000612_frame000480_t016000.jpg,stratified_coverage,hard_score=0.112581; brightness=0.567177; contrast=0.161843; edge_density=0.128438; sharpness=0.003674
358,short,head_left,file-002.mp4,614,800,26.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000614_frame000800_t026667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000614_frame000800_t026667.jpg,stratified_coverage,hard_score=0.116670; brightness=0.575441; contrast=0.160048; edge_density=0.129792; sharpness=0.003829
359,short,head_left,file-002.mp4,617,1360,45.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000617_frame001360_t045333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000617_frame001360_t045333.jpg,stratified_coverage,hard_score=0.114956; brightness=0.576336; contrast=0.159528; edge_density=0.123021; sharpness=0.003821
360,short,head_left,file-002.mp4,619,1840,61.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000619_frame001840_t061333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000619_frame001840_t061333.jpg,stratified_coverage,hard_score=0.115093; brightness=0.578062; contrast=0.155999; edge_density=0.123542; sharpness=0.003539
361,short,head_left,file-002.mp4,622,2320,77.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000622_frame002320_t077333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000622_frame002320_t077333.jpg,stratified_coverage,hard_score=0.116209; brightness=0.581007; contrast=0.158011; edge_density=0.120677; sharpness=0.003844
362,short,head_left,file-002.mp4,624,2720,90.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000624_frame002720_t090667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000624_frame002720_t090667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117528; brightness=0.580933; contrast=0.155746; edge_density=0.127083; sharpness=0.003661
363,short,head_left,file-002.mp4,624,2800,93.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000624_frame002800_t093333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000624_frame002800_t093333.jpg,stratified_coverage,hard_score=0.110602; brightness=0.576240; contrast=0.153053; edge_density=0.114062; sharpness=0.003321
364,short,head_left,file-002.mp4,626,3200,106.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000626_frame003200_t106667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000626_frame003200_t106667.jpg,stratified_coverage,hard_score=0.109445; brightness=0.565713; contrast=0.162352; edge_density=0.120000; sharpness=0.003547
365,short,head_left,file-002.mp4,629,3680,122.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000629_frame003680_t122667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000629_frame003680_t122667.jpg,stratified_coverage,hard_score=0.114367; brightness=0.581566; contrast=0.151899; edge_density=0.118698; sharpness=0.003466
366,short,head_left,file-002.mp4,631,4160,138.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000631_frame004160_t138667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000631_frame004160_t138667.jpg,stratified_coverage,hard_score=0.110136; brightness=0.566593; contrast=0.163047; edge_density=0.120260; sharpness=0.003623
367,short,head_left,file-002.mp4,634,4650,155.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000634_frame004650_t155000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000634_frame004650_t155000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117814; brightness=0.571157; contrast=0.164005; edge_density=0.137448; sharpness=0.004034
368,short,head_left,file-002.mp4,635,4810,160.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000635_frame004810_t160333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000635_frame004810_t160333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117560; brightness=0.581847; contrast=0.158107; edge_density=0.123698; sharpness=0.003780
369,short,head_left,file-002.mp4,636,5050,168.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000636_frame005050_t168333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000636_frame005050_t168333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118401; brightness=0.577258; contrast=0.160712; edge_density=0.131979; sharpness=0.003879
370,short,head_left,file-002.mp4,636,5130,171.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000636_frame005130_t171000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000636_frame005130_t171000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117730; brightness=0.576503; contrast=0.161414; edge_density=0.130417; sharpness=0.003935
371,short,head_left,file-002.mp4,638,5530,184.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000638_frame005530_t184333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000638_frame005530_t184333.jpg,stratified_coverage,hard_score=0.113026; brightness=0.580034; contrast=0.151162; edge_density=0.117396; sharpness=0.003398
372,short,head_left,file-002.mp4,641,6010,200.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000641_frame006010_t200333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000641_frame006010_t200333.jpg,stratified_coverage,hard_score=0.112682; brightness=0.576912; contrast=0.154407; edge_density=0.118750; sharpness=0.003605
373,short,head_left,file-002.mp4,643,6490,216.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000643_frame006490_t216333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000643_frame006490_t216333.jpg,stratified_coverage,hard_score=0.113505; brightness=0.581865; contrast=0.150414; edge_density=0.116562; sharpness=0.003540
374,short,head_left,file-002.mp4,645,6890,229.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000645_frame006890_t229667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000645_frame006890_t229667.jpg,stratified_coverage,hard_score=0.112315; brightness=0.582670; contrast=0.148169; edge_density=0.113125; sharpness=0.003221
375,short,head_left,file-002.mp4,648,7370,245.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000648_frame007370_t245667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000648_frame007370_t245667.jpg,stratified_coverage,hard_score=0.112702; brightness=0.571650; contrast=0.159570; edge_density=0.123281; sharpness=0.003730
376,short,head_left,file-002.mp4,650,7770,259.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000650_frame007770_t259000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000650_frame007770_t259000.jpg,stratified_coverage,hard_score=0.117202; brightness=0.574482; contrast=0.159783; edge_density=0.133385; sharpness=0.003729
377,short,head_left,file-002.mp4,650,7850,261.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000650_frame007850_t261667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000650_frame007850_t261667.jpg,stratified_coverage,hard_score=0.112638; brightness=0.582448; contrast=0.149471; edge_density=0.113490; sharpness=0.003366
378,short,head_left,file-002.mp4,653,8330,277.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000653_frame008330_t277667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000653_frame008330_t277667.jpg,stratified_coverage,hard_score=0.117012; brightness=0.575486; contrast=0.159828; edge_density=0.131042; sharpness=0.003825
379,short,head_left,file-002.mp4,655,8730,291.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000655_frame008730_t291000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000655_frame008730_t291000.jpg,stratified_coverage,hard_score=0.109009; brightness=0.560956; contrast=0.165125; edge_density=0.124167; sharpness=0.003697
380,short,head_left,file-002.mp4,657,9210,307.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000657_frame009210_t307000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000657_frame009210_t307000.jpg,stratified_coverage,hard_score=0.110978; brightness=0.584554; contrast=0.144741; edge_density=0.108385; sharpness=0.003153
381,short,head_left,file-002.mp4,660,9690,323.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000660_frame009690_t323000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000660_frame009690_t323000.jpg,stratified_coverage,hard_score=0.111450; brightness=0.575479; contrast=0.153716; edge_density=0.117604; sharpness=0.003415
382,short,head_left,file-002.mp4,662,10170,339.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000662_frame010170_t339000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000662_frame010170_t339000.jpg,stratified_coverage,hard_score=0.112020; brightness=0.589655; contrast=0.145082; edge_density=0.103073; sharpness=0.003048
383,short,head_left,file-002.mp4,665,10570,352.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000665_frame010570_t352333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000665_frame010570_t352333.jpg,stratified_coverage,hard_score=0.117068; brightness=0.581042; contrast=0.158315; edge_density=0.123229; sharpness=0.003729
384,short,head_left,file-002.mp4,667,11050,368.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000667_frame011050_t368333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000667_frame011050_t368333.jpg,stratified_coverage,hard_score=0.113318; brightness=0.571300; contrast=0.159108; edge_density=0.126302; sharpness=0.003734
385,short,head_left,file-002.mp4,670,11530,384.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000670_frame011530_t384333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000670_frame011530_t384333.jpg,stratified_coverage,hard_score=0.116015; brightness=0.580809; contrast=0.157941; edge_density=0.120417; sharpness=0.003722
386,short,head_left,file-002.mp4,672,12010,400.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000672_frame012010_t400333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000672_frame012010_t400333.jpg,stratified_coverage,hard_score=0.113673; brightness=0.571831; contrast=0.158405; edge_density=0.127188; sharpness=0.003715
387,short,head_left,file-002.mp4,674,12410,413.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000674_frame012410_t413667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000674_frame012410_t413667.jpg,stratified_coverage,hard_score=0.112702; brightness=0.581918; contrast=0.151532; edge_density=0.112865; sharpness=0.003275
388,short,head_left,file-002.mp4,677,12900,430.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000677_frame012900_t430000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000677_frame012900_t430000.jpg,stratified_coverage,hard_score=0.113986; brightness=0.582013; contrast=0.153857; edge_density=0.115052; sharpness=0.003391
